msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
295788,0,27,30,149,149,1,13,28,0,7,2,2016,3,2016,11,2010,28,1,1937,1909
16888,0,41,30,149,149,1,5,23,0,7,6,2015,7,2015,2,2014,30,1,525,495
71483,0,37,30,149,149,1,13,30,1,9,9,2015,10,2015,12,2007,30,1,2857,2827
211294,0,34,30,149,149,1,5,30,0,9,12,2016,1,2017,8,2004,31,1,4537,4506
39089,0,29,30,180,180,0,9,26,0,3,1,2017,2,2017,7,2015,30,0,568,538
303800,0,39,30,149,149,1,5,30,0,9,9,2016,11,2016,1,2014,32,1,1014,982
78861,0,41,0,0,149,1,5,44,1,7,4,2015,5,2015,10,2010,30,1,1698,1668
285555,0,41,30,99,99,1,22,16,0,7,6,2016,7,2016,8,2015,30,1,335,305
125528,0,41,30,129,129,1,13,43,1,7,2,2015,3,2015,9,2010,29,1,1642,1613
228500,0,38,30,149,149,0,14,21,1,3,6,2016,7,2016,9,2013,30,0,1012,982
352771,0,40,30,149,149,1,13,27,1,3,2,2017,3,2017,4,2013,27,1,1418,1391
66786,0,41,30,149,149,1,13,29,0,7,11,2015,12,2015,11,2010,30,1,1852,1822
127724,0,40,30,149,149,1,5,57,1,9,3,2016,4,2016,6,2011,32,1,1770,1738
198788,0,36,30,180,180,1,13,26,1,9,10,2016,11,2016,12,2006,30,1,3628,3598
86163,0,34,30,149,149,1,13,31,1,9,8,2016,10,2016,10,2014,35,1,706,671
292137,0,36,30,180,180,1,7,0,1,3,2,2017,3,2017,10,2015,27,1,513,486
61688,0,37,30,149,149,1,13,39,1,3,9,2016,10,2016,7,2014,29,1,842,813
200357,0,38,30,149,149,0,14,19,1,3,7,2015,8,2015,4,2015,30,0,101,71
241826,0,38,30,149,149,0,13,23,0,9,2,2015,3,2015,8,2013,37,0,565,528
135140,0,37,30,149,149,1,13,39,0,9,11,2016,12,2016,11,2007,30,1,3312,3282
385551,0,41,30,149,149,1,5,23,0,7,11,2016,12,2016,7,2011,30,1,1978,1948
348462,0,34,30,149,149,1,13,33,1,9,11,2015,12,2015,3,2004,31,1,4297,4266
37273,0,39,30,149,149,1,13,37,0,9,12,2015,1,2016,9,2008,36,1,2655,2619
179460,0,41,30,99,99,1,10,30,1,7,2,2016,3,2016,12,2010,29,1,1915,1886
87053,0,39,30,149,149,1,15,31,1,9,5,2015,7,2015,11,2007,42,1,2809,2767
298957,0,41,30,99,99,1,22,20,1,7,2,2017,3,2017,11,2013,28,1,1220,1192
387886,0,38,30,149,149,0,21,20,1,3,3,2016,4,2016,3,2014,35,0,762,727
146134,0,34,0,0,149,1,8,23,0,9,8,2015,9,2015,5,2005,30,1,3780,3750
215003,0,40,31,149,149,1,5,28,1,3,2,2015,3,2015,1,2013,28,1,768,740
213903,0,40,30,149,149,1,13,38,1,9,10,2016,11,2016,5,2008,30,0,3105,3075
259695,0,39,30,149,149,1,5,35,1,9,1,2017,3,2017,12,2007,31,1,3350,3319
226209,0,41,30,99,99,1,5,27,1,7,2,2016,3,2016,8,2015,29,1,212,183
335768,0,37,30,149,149,1,5,20,1,9,3,2016,4,2016,6,2013,31,1,1035,1004
384388,0,39,30,149,149,1,15,25,0,3,8,2015,10,2015,5,2014,34,1,495,461
363605,0,37,30,149,149,1,6,26,1,3,8,2016,9,2016,5,2013,30,1,1195,1165
116034,0,38,30,149,149,0,13,23,0,9,9,2015,10,2015,1,2015,30,0,280,250
107105,0,39,30,149,149,1,13,24,1,3,12,2016,2,2017,11,2013,44,1,1181,1137
312967,0,41,30,129,129,1,11,34,1,7,2,2016,3,2016,11,2015,29,1,119,90
318691,0,39,30,149,149,1,14,30,1,9,9,2016,11,2016,5,2010,38,1,2378,2340
186394,0,38,30,149,149,0,22,44,0,9,12,2016,1,2017,9,2012,30,0,1564,1534
380538,0,38,30,149,149,0,5,23,1,9,7,2015,8,2015,11,2012,30,0,1013,983
27584,0,34,30,149,149,1,9,27,0,3,1,2017,3,2017,1,2013,32,1,1507,1475
257136,0,40,30,149,149,1,13,40,0,9,11,2016,12,2016,10,2005,30,1,4086,4056
377835,0,40,31,149,149,1,6,17,0,3,3,2015,4,2015,3,2013,30,1,751,721
314812,0,41,30,149,149,1,12,19,1,7,10,2016,11,2016,9,2016,31,1,61,30
148736,0,36,30,180,180,0,1,24,0,3,11,2016,12,2016,5,2015,30,0,559,529
117495,0,36,30,150,150,0,4,28,1,3,10,2015,11,2015,1,2015,30,0,303,273
53448,0,40,30,149,149,1,5,35,1,9,11,2015,12,2015,6,2010,29,1,1988,1959
302500,0,40,30,149,149,1,18,27,1,9,9,2016,10,2016,6,2012,32,1,1591,1559
271876,0,38,30,149,149,0,6,26,1,3,5,2016,6,2016,1,2014,30,0,887,857
259042,0,37,30,149,149,1,22,29,1,3,12,2016,1,2017,2,2014,30,1,1046,1016
295202,0,41,30,149,149,1,15,39,0,7,11,2015,12,2015,8,2011,31,1,1583,1552
63481,0,39,0,0,149,1,13,30,0,9,4,2015,6,2015,4,2007,44,1,2969,2925
225182,0,34,30,149,149,1,4,26,0,9,1,2016,2,2016,3,2007,29,1,3263,3234
229553,0,39,30,149,149,1,22,25,1,9,9,2015,11,2015,9,2006,42,1,3335,3293
244202,0,37,30,149,149,1,4,21,0,9,12,2016,2,2017,10,2005,56,1,4131,4075
134322,0,39,30,149,149,1,15,20,0,3,8,2016,10,2016,8,2012,41,1,1529,1488
153663,0,39,30,149,149,1,5,36,1,9,10,2016,12,2016,5,2012,52,1,1670,1618
133327,0,41,30,129,129,1,4,32,0,7,5,2016,6,2016,10,2010,32,1,2070,2038
268533,0,39,30,149,149,1,15,22,0,9,8,2016,10,2016,11,2015,40,1,331,291
175497,0,37,30,149,149,1,8,25,0,9,12,2016,1,2017,12,2009,30,1,2595,2565
220168,0,39,30,149,149,1,13,28,0,9,6,2015,8,2015,6,2011,52,1,1539,1487
126829,0,41,30,149,149,1,6,34,0,7,7,2016,8,2016,5,2012,32,1,1559,1527
21457,0,37,30,149,149,1,12,21,0,9,7,2015,8,2015,1,2009,31,1,2402,2371
143595,0,40,30,149,149,1,15,26,0,9,10,2015,11,2015,8,2014,30,1,457,427
124710,0,40,31,149,149,1,9,28,0,9,4,2015,5,2015,10,2014,29,1,207,178
289339,0,37,31,149,149,1,4,30,0,9,4,2015,5,2015,5,2008,30,1,2554,2524
94770,0,37,30,149,149,1,13,22,0,9,10,2016,11,2016,11,2014,31,1,731,700
358660,0,34,30,149,149,1,22,31,1,9,12,2015,1,2016,2,2010,31,1,2185,2154
229635,0,31,30,149,149,1,13,21,0,9,4,2016,5,2016,6,2012,31,1,1446,1415
67640,0,36,30,180,180,1,15,23,0,3,10,2016,11,2016,2,2013,30,1,1372,1342
20216,0,41,30,149,149,1,5,31,0,7,8,2016,9,2016,12,2011,32,1,1710,1678
207322,0,36,30,180,180,1,5,33,1,4,1,2017,2,2017,5,2016,30,1,265,235
359541,0,36,30,180,180,0,13,28,1,9,12,2016,1,2017,10,2008,30,0,3020,2990
218146,0,38,30,149,149,0,22,19,0,9,5,2016,6,2016,7,2015,30,0,331,301
73883,0,37,30,149,149,1,13,25,1,9,4,2016,5,2016,1,2011,29,1,1941,1912
297107,0,39,30,149,149,1,15,50,1,3,7,2015,9,2015,10,2013,47,1,711,664
70868,0,35,7,0,0,0,18,48,1,9,12,2016,3,2017,6,2010,69,0,2437,2368
27861,0,37,30,149,149,1,15,34,0,9,12,2016,1,2017,8,2013,31,1,1249,1218
102791,0,41,30,149,149,1,4,29,0,7,3,2016,4,2016,10,2012,32,1,1278,1246
218643,0,39,30,149,149,1,15,23,0,3,8,2016,10,2016,6,2015,39,1,475,436
194814,0,39,30,149,149,1,6,20,1,9,5,2015,7,2015,3,2012,44,1,1219,1175
15566,0,39,30,149,149,1,4,28,0,9,8,2015,10,2015,2,2008,50,1,2818,2768
293169,0,41,30,149,149,1,5,30,0,7,1,2017,3,2017,3,2012,30,1,1797,1767
13079,0,39,30,149,149,1,5,31,0,9,11,2016,2,2017,1,2006,86,1,4057,3971
320441,0,39,31,149,149,1,13,35,1,9,2,2015,4,2015,12,2013,37,1,486,449
98856,0,39,30,149,149,1,13,25,0,9,11,2016,1,2017,3,2010,44,1,2491,2447
44819,0,31,30,149,149,1,15,23,1,3,9,2016,10,2016,2,2014,31,1,997,966
173277,0,41,30,149,119,1,13,27,0,7,1,2015,2,2015,10,2012,31,1,826,795
309528,0,39,30,149,149,1,21,28,1,9,12,2015,1,2016,7,2009,56,1,2375,2319
384192,0,41,30,129,129,1,13,51,0,7,5,2016,6,2016,7,2013,41,1,1057,1016
120327,0,40,30,149,149,1,21,34,0,9,4,2016,5,2016,3,2008,30,1,2983,2953
97654,0,39,31,149,149,1,6,27,1,9,3,2015,5,2015,9,2014,53,1,245,192
358213,1,41,30,149,149,1,4,30,1,7,8,2016,9,2016,1,2013,31,1,1336,1305
146079,1,40,30,149,149,1,13,55,0,9,9,2016,10,2016,5,2011,31,1,1972,1941
28568,1,38,30,149,149,0,5,18,1,9,4,2016,5,2016,3,2011,30,0,1896,1866
73987,1,38,7,0,0,0,5,20,1,9,12,2016,12,2016,11,2014,7,0,763,756
350270,1,40,30,149,149,1,13,21,0,3,8,2016,9,2016,8,2015,30,1,406,376
2796,1,40,30,149,149,1,15,34,0,9,1,2016,2,2016,4,2015,42,1,291,249
388376,1,41,30,100,100,1,4,29,0,7,6,2016,7,2016,11,2010,32,1,2088,2056
36101,1,38,195,894,894,0,14,26,1,9,6,2016,12,2016,9,2005,195,0,4107,3912
219806,1,38,195,894,894,0,4,36,0,3,8,2016,2,2017,2,2013,195,0,1470,1275
327819,1,38,30,149,149,0,6,21,1,3,11,2015,12,2015,3,2014,30,0,644,614
98897,1,30,30,149,149,1,22,17,0,9,2,2016,3,2016,7,2015,28,1,243,215
237667,1,35,7,0,0,0,1,35,0,9,7,2016,7,2016,4,2007,5,0,3396,3391
370389,1,38,30,149,149,0,5,41,0,4,7,2016,8,2016,11,2015,30,0,270,240
356206,1,37,30,149,149,1,14,31,0,9,6,2015,7,2015,6,2011,31,1,1492,1461
264149,1,38,10,0,0,0,13,25,1,9,2,2016,3,2016,8,2014,10,0,557,547
47489,1,39,30,149,149,1,4,27,0,9,8,2016,10,2016,5,2013,44,1,1251,1207
13244,1,38,0,0,149,0,8,20,1,3,4,2015,5,2015,11,2014,30,0,190,160
110250,1,38,30,149,149,0,9,25,0,9,2,2015,3,2015,11,2012,30,0,855,825
300916,1,38,30,149,149,0,5,22,0,3,8,2015,9,2015,11,2014,30,0,296,266
333503,1,38,30,149,149,0,4,20,1,3,2,2016,3,2016,12,2012,30,0,1204,1174
235445,1,38,30,149,149,0,13,20,0,9,12,2016,1,2017,12,2014,30,0,750,720
175534,1,33,0,0,149,1,14,38,1,9,9,2015,10,2015,3,2004,31,1,4232,4201
71318,1,38,30,149,149,0,21,19,1,9,2,2016,3,2016,9,2015,30,0,196,166
165381,1,37,30,149,149,1,13,26,0,9,6,2015,7,2015,6,2008,29,1,2578,2549
292959,1,41,30,149,149,1,14,33,1,7,6,2015,7,2015,4,2015,30,1,91,61
8804,1,41,30,149,119,1,22,36,1,7,2,2015,3,2015,4,2011,29,1,1423,1394
371196,1,38,30,149,149,0,5,33,0,3,6,2015,7,2015,4,2015,31,0,98,67
380208,1,41,30,129,129,1,4,33,1,7,6,2016,9,2016,10,2010,93,1,2162,2069
299967,1,40,30,149,149,1,14,34,0,9,6,2015,7,2015,9,2005,29,1,3594,3565
19041,1,38,30,149,149,0,1,21,0,4,11,2016,12,2016,12,2015,30,0,362,332
253927,1,29,30,180,180,0,4,42,1,9,1,2017,2,2017,8,2009,30,0,2737,2707
186885,1,40,31,149,149,1,5,33,0,3,2,2015,3,2015,7,2012,28,1,979,951
108673,1,39,30,149,149,1,15,32,1,9,1,2016,3,2016,2,2013,37,1,1123,1086
151486,1,39,30,149,149,1,15,30,0,3,10,2016,12,2016,7,2012,50,1,1621,1571
123670,1,36,30,180,180,0,22,27,1,9,4,2016,5,2016,11,2009,30,0,2381,2351
203976,1,40,31,149,149,1,13,28,0,9,1,2015,2,2015,5,2008,31,1,2449,2418
97342,1,41,30,149,149,1,13,34,0,7,2,2015,4,2015,7,2011,52,1,1354,1302
78297,1,40,30,149,0,1,11,25,0,9,8,2016,9,2016,9,2011,30,1,1829,1799
174904,1,40,30,149,149,1,5,37,0,9,3,2016,4,2016,12,2010,31,1,1954,1923
195897,1,40,30,149,149,1,13,26,0,9,9,2015,10,2015,1,2012,36,1,1361,1325
386578,1,39,30,149,149,1,22,26,0,4,11,2015,12,2015,10,2015,55,1,63,8
232044,1,38,30,149,149,0,5,22,0,3,5,2016,6,2016,10,2014,30,0,601,571
96525,1,40,30,149,149,1,5,35,0,3,12,2016,1,2017,10,2013,31,1,1192,1161
28764,1,39,30,149,149,1,13,25,0,9,8,2016,10,2016,11,2010,34,1,2164,2130
284749,1,32,410,1788,1788,0,5,46,0,9,1,2016,2,2017,10,2006,413,0,3772,3359
9865,1,33,30,149,149,1,14,31,1,9,6,2015,8,2015,11,2008,70,1,2456,2386
106616,1,22,195,894,894,0,15,24,0,9,6,2015,12,2015,12,2006,196,0,3306,3110
317304,1,38,30,149,149,0,5,26,1,9,11,2016,12,2016,11,2016,37,0,37,0
360784,1,40,30,149,149,1,12,29,0,9,11,2016,11,2016,10,2010,-1,0,2204,2205
133829,1,38,30,149,149,0,5,24,1,9,11,2015,12,2015,1,2012,30,0,1452,1422
277817,1,40,30,149,149,1,15,21,1,9,11,2015,12,2015,11,2011,29,1,1503,1474
389096,1,40,30,149,149,1,5,42,0,9,7,2015,9,2015,3,2012,64,1,1263,1199
298919,1,36,30,150,150,0,1,28,1,3,3,2016,4,2016,7,2015,30,0,275,245
166109,1,41,30,149,149,1,12,19,1,7,8,2015,10,2016,7,2013,413,1,1190,777
227351,1,38,30,149,149,0,18,22,0,3,4,2015,5,2015,10,2014,30,0,186,156
257649,1,36,30,180,180,0,21,25,1,3,1,2017,2,2017,4,2013,30,0,1399,1369
87338,1,39,31,149,149,1,13,45,0,9,3,2015,5,2015,2,2006,37,1,3356,3319
264138,1,40,30,149,149,1,13,49,0,9,11,2016,12,2016,12,2008,33,1,2914,2881
285913,1,38,30,149,149,0,8,21,1,3,12,2015,1,2016,1,2014,30,0,726,696
379990,1,39,30,149,149,1,15,20,0,3,8,2015,10,2015,7,2014,43,1,447,404
171917,1,30,30,129,129,1,15,51,0,9,9,2016,10,2016,10,2012,30,1,1450,1420
179821,1,41,30,149,149,1,13,44,1,7,3,2016,4,2016,2,2012,32,1,1521,1489
270305,1,39,30,149,149,1,22,25,0,9,8,2016,10,2016,8,2008,57,1,2984,2927
381222,1,40,30,149,149,1,5,33,0,9,2,2016,3,2016,2,2012,28,1,1492,1464
61588,1,40,30,149,149,1,5,43,0,9,5,2016,6,2016,12,2013,30,1,937,907
299472,1,39,30,149,149,1,15,28,0,3,6,2015,8,2015,2,2013,50,1,927,877
98347,1,36,30,180,180,1,5,34,0,9,6,2016,7,2016,2,2016,29,1,165,136
288387,1,40,31,149,149,1,5,28,0,9,4,2015,5,2015,4,2015,29,1,30,1
232921,1,36,30,180,180,1,22,53,0,3,8,2016,9,2016,8,2015,30,1,385,355
64557,1,41,30,149,149,1,22,62,0,7,12,2015,1,2016,4,2012,32,1,1370,1338
184030,1,38,30,149,149,0,1,27,0,3,12,2015,1,2016,9,2014,30,0,500,470
313133,1,37,30,149,149,1,4,30,0,9,1,2017,2,2017,11,2005,32,1,4121,4089
197270,1,36,30,150,150,0,1,55,0,3,7,2015,8,2015,7,2015,30,0,42,12
219866,1,20,200,930,930,0,13,24,0,9,7,2016,2,2017,2,2011,200,0,2189,1989
212063,1,37,30,149,149,1,13,29,0,9,5,2016,6,2016,8,2006,30,1,3596,3566
305692,1,38,30,149,149,0,4,0,0,4,1,2017,2,2017,10,2016,30,0,123,93
207352,1,36,30,180,180,0,21,31,0,9,9,2016,10,2016,4,2014,30,0,906,876
56529,1,34,30,149,149,1,13,44,1,9,5,2016,6,2016,3,2009,30,1,2658,2628
380683,1,39,30,149,149,1,15,29,0,3,9,2016,11,2016,12,2014,45,1,702,657
162056,1,38,30,149,149,0,13,17,0,9,1,2017,2,2017,2,2013,30,0,1462,1432
77194,1,38,10,0,0,0,5,23,0,9,10,2015,11,2015,2,2006,10,0,3543,3533
174886,1,40,30,149,149,1,15,27,0,9,10,2016,11,2016,2,2006,30,1,3915,3885
160400,1,41,30,149,149,1,18,27,1,7,12,2015,1,2016,1,2014,31,1,729,698
110606,1,38,30,149,149,0,22,32,0,9,9,2015,10,2015,6,2015,31,0,94,63
283077,1,40,30,149,149,1,5,38,1,3,11,2016,12,2016,9,2012,31,1,1532,1501
179299,1,41,30,149,149,1,5,29,0,7,3,2015,4,2015,8,2011,32,1,1339,1307
278817,1,41,30,149,119,1,5,32,0,7,8,2015,8,2016,3,2011,380,1,1979,1599
166272,1,39,30,149,149,1,15,48,1,9,1,2017,2,2017,9,2005,28,0,4180,4152
133307,1,38,30,149,149,0,12,30,1,9,4,2015,5,2015,9,2012,33,0,962,929
64694,1,38,30,149,149,0,22,20,0,9,5,2016,6,2016,5,2014,30,0,785,755
255827,1,38,30,149,149,0,1,21,0,3,11,2016,12,2016,8,2015,30,0,481,451
351305,1,34,30,149,149,1,22,52,0,9,8,2016,9,2016,8,2004,30,1,4415,4385
63400,1,40,30,149,149,1,21,24,1,9,8,2016,10,2016,4,2012,39,1,1629,1590
116290,1,41,30,149,119,1,5,32,0,7,1,2015,2,2015,4,2013,31,1,668,637
10601,1,39,31,149,149,1,7,25,1,9,3,2015,5,2015,2,2012,43,1,1186,1143
163637,1,40,31,149,149,1,13,27,0,9,1,2015,2,2015,4,2007,32,1,2879,2847
234229,1,38,30,149,149,0,10,22,1,9,6,2016,7,2016,8,2011,30,0,1808,1778
292556,1,31,30,149,149,1,22,52,1,9,9,2016,10,2016,4,2008,31,1,3134,3103
238033,1,32,195,894,894,0,22,46,0,9,4,2015,10,2015,4,2015,196,0,196,0
231451,1,33,30,149,149,1,13,36,1,9,1,2016,2,2016,3,2008,29,1,2910,2881
158873,1,38,30,149,149,0,22,18,1,9,9,2015,10,2015,10,2012,30,0,1105,1075
207624,1,38,450,1788,1788,0,5,36,1,7,10,2015,1,2017,2,2012,450,0,1783,1333
106185,1,41,30,149,149,1,5,21,0,7,12,2015,1,2016,11,2013,31,1,806,775
371124,1,38,30,149,149,0,13,20,1,9,3,2015,4,2015,6,2010,30,0,1773,1743
60275,1,40,30,149,149,1,5,30,0,9,8,2015,9,2015,5,2013,33,1,857,824
55996,1,36,30,150,150,0,4,28,0,9,2,2016,3,2016,7,2004,30,0,4251,4221
193979,1,40,0,0,149,1,13,0,0,9,5,2015,6,2015,9,2005,37,1,3546,3509
270767,1,41,30,149,149,1,4,35,1,7,9,2015,10,2015,11,2013,30,1,703,673
214809,1,37,30,149,149,1,5,26,1,9,10,2016,11,2016,8,2012,32,1,1555,1523
291073,1,38,30,149,149,0,13,24,1,9,8,2015,9,2015,4,2015,32,0,154,122
132860,1,32,410,1788,1788,0,13,33,0,9,1,2016,2,2017,8,2004,415,0,4589,4174
23467,1,38,30,149,149,0,5,21,1,9,6,2016,7,2016,9,2014,30,0,684,654
230018,1,41,30,149,149,1,15,46,1,7,7,2015,8,2015,3,2014,32,1,518,486
358464,1,36,30,180,180,0,8,24,0,3,1,2017,2,2017,12,2013,30,0,1167,1137
74497,1,38,30,149,149,0,4,25,1,9,5,2016,6,2016,6,2008,30,0,2924,2894
8187,1,38,30,149,149,0,15,19,0,4,1,2016,2,2016,11,2015,30,0,99,69
299766,1,38,30,149,149,0,5,33,0,4,12,2015,1,2016,10,2015,30,0,81,51
258982,1,38,30,149,149,0,13,20,0,4,9,2016,10,2016,3,2016,30,0,223,193
360424,1,38,30,149,149,0,22,19,1,9,6,2015,7,2015,12,2009,30,0,2048,2018
374742,1,36,30,180,180,1,5,25,1,4,6,2016,7,2016,2,2016,29,1,166,137
153671,1,36,30,180,180,0,6,22,0,9,10,2016,11,2016,6,2007,30,0,3447,3417
49348,1,37,30,149,149,1,22,29,0,9,10,2015,11,2015,7,2006,31,1,3398,3367
98739,1,36,30,180,180,0,13,33,0,9,1,2017,2,2017,10,2013,36,0,1227,1191
117693,1,41,30,149,149,1,5,26,1,7,9,2015,10,2016,5,2011,395,1,1973,1578
291644,1,36,30,180,180,0,22,32,0,9,5,2016,6,2016,7,2010,30,0,2167,2137
126138,1,40,30,149,149,1,13,32,0,9,9,2015,10,2015,1,2006,30,1,3557,3527
361844,1,38,30,149,149,0,5,21,1,3,11,2016,12,2016,9,2013,31,0,1187,1156
104033,1,40,30,149,0,1,13,22,1,3,1,2016,1,2016,9,2014,-1,0,465,466
354494,1,40,30,149,149,1,13,32,1,9,12,2016,1,2017,12,2011,31,1,1866,1835
154379,1,28,30,150,150,0,5,22,1,9,2,2016,3,2016,1,2008,30,0,2978,2948
337574,1,41,30,149,149,1,5,21,0,7,8,2016,9,2016,5,2015,31,1,488,457
385947,1,40,30,149,149,1,13,0,1,4,2,2017,3,2017,9,2016,32,1,185,153
120947,1,38,30,149,149,0,22,20,0,4,1,2016,2,2016,11,2015,32,0,87,55
16619,1,38,30,149,149,0,13,18,1,3,10,2015,11,2015,11,2014,30,0,351,321
236744,1,30,30,129,129,1,10,36,1,3,1,2017,1,2017,11,2013,30,1,1179,1149
68929,1,36,30,180,180,1,15,31,0,3,12,2016,1,2017,7,2016,33,1,186,153
374122,1,41,30,99,99,1,14,22,0,7,12,2016,1,2017,2,2016,31,1,335,304
377042,1,30,30,149,149,1,6,18,1,3,1,2017,1,2017,1,2015,0,0,721,721
196086,1,38,30,149,149,0,3,21,1,3,7,2016,8,2016,8,2013,30,0,1095,1065
349395,1,33,0,0,149,1,5,36,0,9,3,2015,4,2015,12,2009,30,1,1968,1938
51038,1,36,30,180,180,1,5,23,0,3,1,2017,2,2017,6,2014,4,0,964,960
7110,1,34,30,149,149,1,22,62,1,9,10,2016,11,2016,3,2005,30,1,4270,4240
78626,1,38,30,149,149,0,17,21,0,9,1,2017,2,2017,6,2013,30,0,1326,1296
224226,1,41,30,149,149,1,5,33,1,7,11,2015,6,2016,1,2013,202,1,1235,1033
350605,1,38,30,149,149,0,5,38,1,9,4,2015,5,2015,4,2011,37,0,1477,1440
292153,1,39,30,149,149,1,12,34,0,9,12,2016,2,2017,12,2006,59,1,3737,3678
254086,1,41,30,99,99,1,12,24,1,7,12,2015,1,2016,3,2013,31,1,1038,1007
87892,1,41,30,149,149,1,19,22,0,7,9,2015,10,2015,5,2013,31,1,883,852
357134,1,40,30,149,149,1,14,33,1,9,5,2015,7,2015,3,2004,37,1,4113,4076
322381,1,41,30,149,149,1,8,34,0,7,2,2015,10,2015,11,2012,243,1,1065,822
376109,1,38,30,149,149,0,13,19,1,4,5,2016,6,2016,2,2016,30,0,129,99
175740,1,33,30,149,149,1,4,27,1,3,9,2016,1,2017,5,2013,98,1,1336,1238
328484,1,41,30,99,99,1,5,29,0,7,9,2016,10,2016,1,2016,30,1,274,244
78159,1,38,30,149,149,0,5,21,0,9,1,2017,2,2017,1,2009,30,0,2928,2898
71391,1,25,30,150,150,0,9,29,0,9,4,2015,5,2015,2,2015,30,0,86,56
120895,1,39,30,149,149,1,10,34,0,3,7,2016,9,2016,10,2013,48,1,1053,1005
151326,1,25,80,400,400,0,3,26,0,3,1,2015,4,2015,7,2012,88,0,999,911
32488,1,36,30,180,180,1,5,0,1,3,12,2016,2,2017,12,2014,59,1,794,735
62928,1,40,30,149,149,1,4,51,0,9,11,2015,12,2015,7,2011,32,1,1591,1559
287532,1,32,180,536,536,0,5,28,0,9,8,2016,2,2017,2,2014,186,0,1105,919
35196,1,40,30,149,149,1,13,33,1,9,4,2016,5,2016,10,2014,29,1,558,529
380208,1,41,30,129,129,1,4,33,1,7,7,2015,10,2015,10,2010,94,1,1827,1733
377847,1,41,30,149,149,1,13,25,0,7,7,2015,8,2015,2,2011,31,1,1665,1634
132769,1,22,195,894,894,0,4,26,1,9,1,2015,8,2015,1,2011,195,0,1649,1454
375098,1,41,30,149,149,1,4,21,0,7,6,2015,7,2015,7,2013,30,1,729,699
187192,1,41,30,149,149,1,8,28,1,7,1,2017,1,2017,2,2013,1,0,1448,1447
232404,1,38,120,477,477,0,8,18,0,3,10,2016,2,2017,4,2013,121,0,1415,1294
330784,1,40,30,149,149,1,4,20,0,9,1,2016,1,2016,12,2014,2,0,398,396
79360,1,39,31,149,149,1,15,60,1,9,2,2015,4,2015,5,2007,35,1,2893,2858
91386,1,41,30,99,99,1,14,22,1,7,7,2016,8,2016,2,2012,31,1,1654,1623
237464,1,38,30,149,149,0,18,27,0,3,12,2015,1,2016,12,2012,30,0,1146,1116
343943,1,40,30,149,149,1,12,29,0,4,1,2017,2,2017,11,2016,37,1,98,61
28336,1,38,30,149,149,0,4,24,1,9,12,2015,1,2016,2,2014,30,0,696,666
269955,1,40,30,149,149,1,10,33,1,9,7,2016,8,2016,3,2009,30,1,2722,2692
200771,1,36,30,150,150,0,13,23,0,3,10,2015,11,2015,8,2014,30,0,460,430
152,1,36,30,180,180,0,1,36,0,3,7,2016,8,2016,3,2015,30,0,534,504
246829,1,41,30,129,129,1,13,24,0,7,3,2015,5,2016,5,2011,419,1,1819,1400
236067,1,38,120,477,477,0,6,0,0,3,10,2016,2,2017,10,2014,120,0,832,712
79232,1,37,30,149,149,1,4,36,1,9,1,2016,2,2016,6,2007,30,1,3166,3136
146552,1,40,31,149,149,1,5,40,0,3,3,2015,4,2015,2,2013,31,1,785,754
331868,1,36,30,180,180,1,1,22,0,3,11,2016,10,2016,8,2015,-2,0,430,432
345995,1,41,30,149,149,1,5,31,1,7,5,2016,6,2016,10,2014,31,1,608,577
36668,1,39,30,149,149,1,18,26,1,9,10,2016,12,2016,2,2011,43,1,2116,2073
285948,1,38,30,149,149,0,1,22,1,4,4,2016,5,2016,10,2015,38,0,216,178
58508,1,39,30,149,149,1,10,28,1,9,10,2016,1,2017,9,2005,78,1,4132,4054
270659,1,38,30,149,149,0,4,24,1,9,9,2015,10,2015,7,2014,32,0,440,408
216810,1,38,30,149,149,0,4,22,1,3,10,2016,11,2016,3,2013,30,0,1338,1308
378747,1,40,30,149,149,1,13,37,0,9,10,2015,11,2015,9,2011,33,1,1533,1500
2066,1,37,30,149,149,1,13,23,1,3,7,2016,8,2016,6,2012,31,1,1531,1500
168638,1,39,30,149,149,1,15,26,0,9,2,2017,3,2017,2,2009,5,0,2942,2937
108740,1,38,120,477,477,0,6,34,1,9,10,2016,2,2017,4,2008,120,0,3236,3116
126024,1,34,30,149,149,1,13,39,0,9,11,2015,1,2016,5,2012,59,1,1355,1296
216436,1,21,31,149,149,1,9,34,1,9,1,2015,3,2015,11,2009,37,1,1933,1896
369178,1,38,30,149,149,0,5,27,1,4,2,2016,3,2016,10,2015,30,0,140,110
346892,1,41,30,149,149,1,13,33,1,7,2,2016,4,2016,1,2011,32,1,1892,1860
35200,1,36,30,180,180,0,5,23,1,9,8,2016,9,2016,12,2011,30,0,1717,1687
73749,1,38,30,149,149,0,4,23,0,3,4,2015,5,2015,11,2014,30,0,180,150
315035,1,40,30,149,149,1,22,56,1,9,11,2016,12,2016,8,2012,29,1,1554,1525
346874,1,40,30,149,149,1,13,32,0,9,8,2016,9,2016,5,2010,30,1,2315,2285
129211,1,30,30,149,149,1,1,17,0,3,2,2017,2,2017,11,2014,0,0,818,818
