msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
103459,0,41,30,149,149,1,5,27,0,7,8,2015,9,2015,8,2011,32,1,1470,1438
50009,0,31,30,149,149,1,5,39,0,9,1,2017,2,2017,2,2013,28,1,1482,1454
239642,0,34,30,149,149,1,3,49,1,9,11,2015,12,2015,4,2007,31,1,3176,3145
197570,0,40,30,149,149,1,6,25,1,9,1,2017,2,2017,7,2011,37,1,2066,2029
290258,0,37,30,149,149,1,4,25,1,9,6,2015,7,2015,6,2011,29,1,1506,1477
296379,0,34,30,149,149,1,6,30,1,9,9,2016,10,2016,12,2006,31,1,3619,3588
47248,0,29,30,180,180,0,22,21,1,4,10,2016,11,2016,3,2016,30,0,228,198
24940,0,39,30,149,149,1,14,36,1,9,12,2016,2,2017,5,2011,40,1,2105,2065
84115,0,41,30,149,149,1,13,25,1,7,6,2015,3,2016,8,2014,303,1,606,303
348464,0,40,30,149,149,1,12,17,1,9,11,2016,12,2016,1,2011,34,1,2159,2125
178981,0,40,30,149,149,1,13,41,1,9,12,2015,1,2016,1,2011,31,1,1819,1788
168733,0,41,30,129,129,1,6,37,0,7,10,2015,5,2016,11,2010,195,1,1989,1794
141719,0,37,30,149,149,1,13,31,1,9,2,2016,3,2016,10,2010,29,1,1966,1937
143657,0,33,0,0,149,1,8,26,1,3,9,2015,10,2015,10,2013,31,1,756,725
250451,0,40,30,149,149,1,4,23,1,9,7,2016,8,2016,2,2014,30,1,928,898
41884,0,33,30,149,149,1,4,44,0,9,10,2016,11,2016,10,2008,30,1,2959,2929
308709,0,41,30,149,149,1,13,22,0,7,12,2015,1,2016,12,2014,31,1,395,364
69709,0,16,30,149,149,1,12,20,0,4,11,2016,12,2016,7,2016,30,1,156,126
159208,0,41,30,149,149,1,5,0,0,7,1,2015,3,2015,10,2010,29,1,1584,1555
6056,0,41,30,149,149,1,5,36,1,7,4,2015,5,2015,12,2011,31,1,1247,1216
332612,0,40,30,149,149,1,22,30,1,9,9,2016,9,2016,6,2013,4,0,1168,1164
370448,0,40,31,149,149,1,14,29,1,9,3,2015,4,2015,8,2014,30,1,245,215
297583,0,40,30,149,149,1,11,29,1,9,7,2015,8,2015,1,2008,30,1,2767,2737
376765,0,34,30,149,149,1,22,34,1,9,12,2016,1,2017,3,2005,31,1,4334,4303
354694,0,39,30,149,149,1,15,23,1,9,5,2015,7,2015,10,2005,50,1,3553,3503
214878,0,33,30,149,149,1,4,38,1,3,5,2016,6,2016,11,2013,30,1,949,919
26181,0,39,30,149,149,1,10,33,1,9,7,2015,9,2015,9,2008,36,1,2536,2500
113134,0,39,31,149,149,1,15,25,1,9,2,2015,4,2015,11,2010,54,1,1612,1558
110049,0,39,31,149,149,1,15,0,0,3,2,2015,4,2015,7,2014,61,1,296,235
190366,0,40,30,149,149,1,22,26,1,3,4,2016,5,2016,8,2015,36,1,280,244
110273,0,40,30,149,149,1,5,44,1,9,6,2015,7,2015,3,2015,29,1,121,92
130389,0,40,30,149,149,1,13,32,0,9,9,2016,10,2016,1,2012,33,1,1735,1702
96415,0,38,30,149,149,0,1,0,0,3,1,2016,2,2016,8,2014,30,0,549,519
119597,0,41,30,149,149,1,15,27,0,7,6,2015,7,2015,3,2014,30,1,486,456
138217,0,41,30,99,99,1,4,29,0,7,9,2016,10,2016,7,2016,30,1,92,62
127503,0,33,30,149,149,1,13,26,1,9,1,2016,2,2016,8,2010,29,1,2031,2002
373141,0,38,30,149,149,0,15,22,0,9,3,2016,4,2016,11,2006,30,0,3431,3401
9392,0,41,0,0,129,1,22,29,0,7,5,2015,6,2015,2,2011,35,1,1584,1549
55761,0,36,30,180,180,0,13,35,1,9,8,2016,9,2016,5,2008,31,0,3025,2994
158783,0,39,30,149,149,1,8,27,1,9,7,2016,9,2016,1,2012,35,1,1707,1672
282777,0,37,31,149,149,1,4,32,0,3,4,2015,5,2015,1,2012,36,1,1217,1181
217560,0,41,30,119,119,1,13,24,1,7,11,2015,12,2015,2,2015,30,1,302,272
288071,0,38,30,149,149,0,4,20,0,3,3,2016,4,2016,2,2013,30,0,1150,1120
228843,0,40,31,149,149,1,5,27,0,3,3,2015,4,2015,9,2012,31,1,946,915
117857,0,38,30,149,149,0,13,19,1,7,7,2016,8,2016,2,2016,30,0,182,152
244457,0,40,30,149,149,1,14,37,1,9,4,2016,5,2016,3,2009,29,1,2620,2591
305366,0,39,30,149,149,1,13,26,1,9,10,2016,12,2016,3,2008,35,1,3199,3164
173911,0,41,30,149,149,1,4,28,1,7,11,2016,12,2016,1,2013,31,1,1441,1410
69251,0,41,30,149,149,1,5,20,0,7,11,2016,12,2016,12,2014,31,1,733,702
27035,0,39,30,149,149,1,14,30,1,9,1,2017,3,2017,12,2007,50,1,3394,3344
261637,0,41,30,99,99,1,14,31,0,7,2,2016,3,2016,10,2015,29,1,152,123
200027,0,40,30,149,149,1,20,23,1,3,6,2016,7,2016,2,2016,29,1,156,127
129701,0,37,30,149,149,1,17,28,1,9,6,2015,7,2015,5,2008,30,1,2617,2587
212609,0,41,30,129,129,1,4,37,1,7,1,2016,2,2016,1,2013,31,1,1140,1109
251936,0,36,30,180,180,0,12,21,1,9,2,2017,3,2017,4,2010,30,0,2536,2506
247784,0,34,30,149,149,1,6,0,1,9,9,2016,10,2016,7,2005,31,1,4127,4096
103890,0,34,30,149,149,1,17,30,1,9,4,2016,5,2016,9,2005,31,1,3903,3872
285739,0,34,0,0,149,1,6,31,1,9,6,2015,7,2015,5,2012,31,1,1186,1155
247931,0,40,30,149,149,1,15,34,0,9,5,2016,6,2016,11,2009,30,1,2402,2372
113844,0,34,30,149,149,1,4,38,0,9,10,2016,11,2016,7,2006,30,1,3789,3759
14626,0,41,30,149,149,1,15,26,1,7,11,2015,12,2015,12,2013,31,1,731,700
320125,0,41,30,129,129,1,5,23,0,7,6,2016,7,2016,7,2012,31,1,1471,1440
213968,0,30,30,149,149,1,22,20,1,3,2,2017,3,2017,2,2015,35,1,770,735
243798,0,39,30,149,149,1,5,35,0,9,12,2016,2,2017,4,2007,52,1,3607,3555
228601,0,37,30,149,149,1,3,26,1,3,5,2016,6,2016,2,2015,30,1,466,436
344098,0,40,0,0,149,1,5,56,0,9,5,2015,6,2015,12,2007,30,1,2726,2696
379093,0,38,30,149,149,0,21,19,1,9,6,2015,7,2015,5,2015,30,0,65,35
334666,0,36,30,150,150,0,13,57,1,3,9,2015,10,2015,2,2013,30,0,991,961
262639,0,36,30,180,180,1,13,21,0,9,10,2016,11,2016,10,2011,30,1,1857,1827
16332,0,39,31,149,149,1,8,25,1,9,2,2015,4,2015,3,2012,41,1,1119,1078
381721,0,38,30,149,149,0,22,25,1,3,7,2016,8,2016,4,2014,34,0,854,820
203760,0,41,30,149,149,1,22,23,1,7,9,2015,10,2015,12,2014,30,1,303,273
115462,0,31,30,149,149,1,13,20,0,9,1,2016,2,2016,4,2010,29,1,2134,2105
40446,0,36,30,180,180,1,22,32,0,9,10,2016,11,2016,11,2009,30,1,2562,2532
374632,0,41,30,149,149,1,4,25,0,7,9,2016,10,2016,2,2014,30,1,972,942
320358,0,41,30,99,99,1,13,28,1,7,1,2017,2,2017,11,2015,31,1,465,434
29996,0,39,30,149,149,1,4,29,1,9,1,2017,3,2017,11,2004,41,1,4508,4467
74751,0,40,0,0,149,1,13,41,1,9,4,2015,5,2015,11,2005,29,1,3480,3451
328006,0,34,30,149,149,1,14,40,1,9,1,2017,2,2017,8,2006,28,1,3834,3806
357570,0,36,30,150,150,0,5,29,1,9,8,2015,9,2015,7,2012,30,0,1138,1108
177520,0,38,360,1200,1200,0,5,39,0,9,2,2016,2,2017,3,2012,366,0,1794,1428
221152,0,37,30,149,149,1,4,36,1,9,7,2016,8,2016,7,2004,31,1,4409,4378
371588,0,36,30,180,180,0,5,30,1,9,10,2016,11,2016,10,2010,30,0,2226,2196
274168,0,34,30,149,149,1,17,26,0,9,3,2016,4,2016,8,2006,30,1,3554,3524
251270,0,29,30,180,180,0,1,17,1,3,11,2016,12,2016,8,2014,30,0,837,807
273353,0,38,30,149,149,0,22,20,1,3,1,2015,3,2015,12,2014,33,0,68,35
262194,0,40,30,149,149,1,12,25,1,4,12,2016,1,2017,3,2016,30,1,301,271
302512,0,41,0,0,129,1,5,25,1,7,5,2015,6,2015,5,2013,30,1,761,731
328431,0,39,30,149,149,1,4,31,1,3,1,2017,3,2017,8,2012,41,1,1660,1619
278630,0,40,30,149,149,1,13,37,1,3,4,2016,5,2016,10,2012,29,1,1302,1273
226380,0,34,30,149,149,1,3,29,0,9,11,2015,12,2015,7,2005,31,1,3819,3788
177833,0,39,30,149,149,1,15,23,1,9,6,2015,8,2015,3,2015,38,1,153,115
345702,0,37,30,149,149,1,4,29,1,9,12,2015,1,2016,9,2007,30,1,3022,2992
26670,0,38,30,149,149,0,4,19,0,3,8,2015,10,2015,6,2012,60,0,1209,1149
28296,0,37,30,149,149,1,13,23,1,4,9,2016,10,2016,3,2016,29,1,209,180
162356,0,41,30,99,99,1,9,25,1,7,9,2016,10,2016,2,2016,30,1,242,212
295434,0,41,30,99,99,1,22,33,1,7,8,2016,9,2016,10,2015,31,1,335,304
33675,0,37,30,149,149,1,15,24,1,7,1,2016,2,2016,10,2010,30,1,1957,1927
381040,0,39,30,149,149,1,11,27,1,9,12,2015,1,2016,6,2009,40,1,2400,2360
116050,0,41,30,149,149,1,13,29,0,7,2,2015,3,2015,3,2012,30,1,1096,1066
95673,0,36,30,180,180,0,1,0,0,3,2,2017,3,2017,4,2015,30,0,699,669
235744,0,37,31,149,149,1,4,53,1,3,2,2015,4,2015,7,2012,32,1,978,946
54051,0,33,30,149,149,1,5,42,0,9,2,2017,3,2017,2,2010,31,1,2605,2574
205772,0,40,30,149,149,1,6,31,1,9,6,2016,7,2016,11,2008,29,1,2821,2792
373172,0,37,31,149,149,1,13,35,1,9,2,2015,3,2015,7,2004,29,1,3886,3857
297399,0,41,30,149,149,1,14,34,1,7,12,2015,2,2016,8,2011,32,1,1617,1585
194009,0,36,30,150,150,0,13,28,1,9,10,2015,11,2015,1,2011,30,0,1751,1721
378012,0,34,30,149,149,1,4,27,1,9,7,2016,8,2016,6,2005,31,1,4101,4070
389561,0,41,30,129,129,1,17,38,1,7,8,2015,9,2015,3,2015,31,1,183,152
59919,0,39,30,149,149,1,13,32,0,9,12,2016,2,2017,4,2011,40,1,2133,2093
168177,0,37,30,149,149,1,13,25,1,9,12,2016,1,2017,5,2014,31,1,976,945
181487,0,23,30,149,149,1,11,0,1,3,5,2016,6,2016,3,2015,30,1,463,433
309715,0,40,30,149,149,1,4,31,0,9,9,2015,10,2015,5,2007,30,1,3078,3048
279397,0,34,30,149,149,1,4,26,1,9,6,2016,7,2016,8,2008,31,1,2912,2881
252891,0,39,30,149,149,1,12,32,0,9,8,2016,10,2016,10,2006,38,1,3659,3621
146791,0,40,30,149,149,1,13,33,0,9,8,2016,9,2016,3,2006,30,1,3854,3824
49334,0,33,30,149,149,1,10,33,1,9,3,2016,4,2016,3,2008,30,1,2974,2944
58622,0,31,0,0,149,1,22,26,0,9,10,2015,11,2015,4,2010,30,1,2045,2015
118334,0,40,30,149,149,1,5,18,1,9,10,2015,11,2015,12,2012,32,1,1037,1005
218901,0,41,30,129,129,1,13,26,0,7,1,2017,2,2017,9,2010,32,1,2345,2313
247358,0,41,30,149,149,1,1,0,0,7,8,2015,10,2015,5,2012,31,1,1237,1206
122321,0,41,30,149,149,1,5,17,1,7,8,2015,9,2016,8,2012,396,0,1508,1112
26469,0,40,30,149,149,1,13,44,1,9,5,2015,6,2015,10,2006,30,1,3163,3133
226104,0,41,30,99,99,1,22,31,1,7,10,2016,11,2016,7,2013,31,1,1214,1183
306444,0,40,30,149,149,1,13,44,0,9,1,2016,2,2016,11,2008,30,1,2640,2610
31519,0,41,30,99,99,1,22,24,1,7,11,2016,12,2016,7,2013,30,1,1268,1238
85331,0,33,30,149,149,1,22,27,1,9,8,2016,9,2016,9,2009,30,1,2567,2537
241751,0,37,30,149,149,1,15,29,0,9,10,2016,11,2016,4,2006,31,1,3885,3854
212041,0,40,30,149,149,1,5,26,1,3,4,2016,5,2016,7,2013,29,1,1032,1003
187082,0,41,30,149,149,1,5,36,0,7,2,2017,3,2017,6,2014,28,1,1003,975
244513,0,34,0,0,149,1,5,33,1,9,7,2015,8,2015,8,2006,31,1,3313,3282
194395,0,41,30,99,99,1,17,30,1,7,1,2017,2,2017,12,2015,31,1,427,396
167789,0,34,30,149,149,1,15,30,1,9,10,2016,11,2016,8,2004,30,1,4503,4473
183125,0,41,30,129,129,1,13,34,1,7,8,2015,10,2015,12,2010,31,1,1737,1706
12121,0,31,30,149,149,1,15,24,1,3,2,2016,3,2016,1,2012,31,1,1536,1505
131253,0,40,30,149,149,1,4,0,0,3,5,2015,6,2015,8,2014,30,1,310,280
105015,0,37,30,149,149,1,4,24,1,3,5,2016,6,2016,9,2013,30,1,1009,979
203258,0,40,30,149,149,1,17,36,0,9,2,2017,3,2017,9,2013,28,1,1271,1243
247020,0,33,0,0,149,1,5,27,1,9,10,2015,11,2015,10,2005,30,1,3691,3661
103370,0,40,31,149,0,1,11,22,0,9,4,2015,4,2015,3,2015,-2,0,32,34
20703,0,40,30,149,149,1,13,31,1,3,10,2016,11,2016,6,2012,30,1,1610,1580
281213,0,39,31,149,149,1,4,26,1,3,2,2015,4,2015,1,2013,50,1,810,760
309720,0,34,30,149,149,1,22,20,1,9,7,2016,8,2016,11,2008,31,1,2831,2800
309847,0,39,30,149,149,1,11,32,0,9,12,2015,1,2016,10,2005,49,1,3739,3690
341952,0,39,30,149,149,1,15,27,1,9,9,2016,11,2016,8,2007,53,1,3375,3322
387197,0,40,30,149,149,1,4,25,0,9,2,2016,3,2016,6,2010,28,1,2109,2081
7722,0,41,30,99,99,1,17,29,1,7,2,2017,3,2017,5,2012,27,1,1766,1739
47891,0,40,30,149,149,1,13,22,1,3,6,2015,6,2015,5,2015,11,0,41,30
326889,0,38,30,149,149,0,1,0,0,3,10,2016,11,2016,2,2015,30,0,637,607
4792,0,41,30,99,99,1,6,30,0,7,7,2016,8,2016,10,2015,31,1,305,274
337962,0,37,30,149,149,1,5,36,1,3,2,2017,3,2017,3,2013,27,1,1459,1432
99926,0,32,180,536,536,0,5,29,1,9,7,2016,1,2017,12,2014,183,0,758,575
286244,0,37,30,149,149,1,13,32,0,9,7,2015,8,2015,3,2007,31,1,3077,3046
275990,0,40,30,149,149,1,12,25,0,9,8,2016,9,2016,3,2007,31,1,3478,3447
320618,0,40,30,149,149,1,15,43,1,9,1,2016,1,2016,12,2011,0,0,1512,1512
29418,0,39,31,149,149,1,4,43,1,3,1,2015,3,2015,3,2013,37,1,736,699
131005,0,33,30,149,149,1,14,30,1,9,10,2016,11,2016,7,2006,30,1,3797,3767
166644,0,40,31,149,149,1,13,27,1,9,4,2015,5,2015,2,2012,29,1,1200,1171
185954,0,41,30,149,149,1,1,0,0,7,7,2015,8,2015,1,2014,31,1,576,545
119132,0,35,7,0,0,0,13,19,0,9,6,2015,6,2015,12,2010,12,0,1633,1621
368386,0,38,30,149,149,0,15,22,1,9,2,2017,3,2017,6,2007,30,0,3565,3535
264682,0,39,31,149,149,1,5,27,1,9,1,2015,3,2015,6,2008,32,1,2439,2407
53623,0,39,30,149,149,1,13,28,0,9,11,2016,1,2017,11,2007,50,1,3341,3291
119594,0,33,0,0,149,1,13,26,1,9,9,2015,10,2015,1,2013,31,1,1005,974
318293,0,31,30,149,149,1,13,57,0,9,8,2016,9,2016,11,2010,30,1,2143,2113
152257,0,40,30,149,149,1,5,29,1,3,9,2015,10,2015,10,2014,29,1,368,339
376257,0,37,30,149,149,1,4,23,1,4,1,2017,2,2017,11,2015,30,1,439,409
60762,0,41,30,129,129,1,12,25,0,7,6,2015,7,2015,11,2011,31,1,1330,1299
98420,0,36,30,180,180,0,1,31,1,3,7,2016,8,2016,4,2016,32,0,124,92
388050,0,34,30,149,149,1,11,44,1,9,1,2017,2,2017,7,2004,28,1,4610,4582
211489,0,40,30,149,149,1,4,27,0,9,6,2016,7,2016,12,2010,33,1,2025,1992
19433,0,37,30,149,149,1,13,50,0,9,5,2016,6,2016,10,2011,30,1,1678,1648
57514,0,37,30,149,149,1,22,32,0,3,12,2016,1,2017,1,2014,30,1,1080,1050
353573,0,37,30,149,149,1,4,26,0,3,5,2016,6,2016,11,2012,30,1,1306,1276
34706,0,39,31,149,149,1,5,31,0,9,3,2015,5,2015,4,2014,31,1,368,337
97247,0,38,30,149,149,0,13,51,0,9,8,2016,9,2016,2,2013,31,0,1301,1270
350957,0,40,30,149,149,1,14,28,0,9,12,2015,1,2016,4,2008,30,1,2833,2803
145183,0,33,30,149,149,1,15,29,0,9,2,2016,3,2016,6,2007,31,1,3199,3168
197384,0,40,31,149,149,1,22,35,0,9,2,2015,3,2015,8,2006,27,1,3139,3112
97284,0,37,30,149,149,1,12,29,0,9,9,2016,10,2016,11,2015,29,1,317,288
299336,0,39,31,149,149,1,5,33,0,7,2,2015,4,2015,12,2011,59,1,1219,1160
262215,0,39,31,149,149,1,5,33,1,3,3,2015,5,2015,7,2012,52,1,1030,978
124037,0,41,30,99,99,1,4,19,1,7,10,2016,11,2016,12,2013,31,1,1084,1053
282968,0,41,30,149,149,1,15,21,1,7,8,2015,9,2015,6,2014,31,1,456,425
321371,0,40,30,149,149,1,22,28,0,3,8,2015,8,2015,6,2013,30,1,804,774
125283,0,34,30,149,149,1,13,40,0,9,12,2016,1,2017,4,2008,31,1,3224,3193
527,0,37,30,149,149,1,13,30,0,9,11,2016,12,2016,2,2005,29,1,4302,4273
235372,0,41,30,99,99,1,18,26,0,7,2,2017,3,2017,3,2012,28,1,1829,1801
49970,0,36,30,180,180,0,4,24,1,9,1,2017,2,2017,8,2006,33,0,3850,3817
221073,0,40,30,149,149,1,14,26,1,9,7,2015,8,2015,1,2011,30,1,1657,1627
333348,0,37,30,149,149,1,13,24,0,7,11,2016,12,2016,7,2013,29,1,1255,1226
125032,0,40,31,149,149,1,21,0,0,3,1,2015,2,2015,11,2013,31,1,437,406
314994,0,37,30,149,149,1,6,38,0,9,9,2016,10,2016,6,2013,29,1,1207,1178
46975,0,40,31,149,149,1,13,27,0,3,3,2015,4,2015,9,2013,31,1,577,546
199996,0,21,30,149,149,1,5,44,1,9,8,2016,10,2016,8,2010,40,1,2254,2214
390858,0,40,30,149,149,1,6,26,1,3,6,2015,7,2015,7,2012,29,1,1086,1057
320160,0,40,30,149,149,1,13,30,0,3,7,2015,8,2015,7,2014,30,1,397,367
388800,0,37,30,149,149,1,4,38,0,9,10,2016,11,2016,6,2005,33,1,4162,4129
230797,0,36,30,180,180,1,13,26,1,3,5,2016,6,2016,2,2013,30,1,1222,1192
27995,0,40,31,149,149,1,5,25,0,9,3,2015,3,2015,1,2014,30,1,426,396
318390,0,40,30,149,149,1,8,25,1,9,8,2016,9,2016,3,2015,30,1,551,521
135180,0,40,30,149,149,1,5,36,0,9,10,2016,11,2016,10,2005,32,1,4062,4030
309762,0,22,180,799,799,0,15,25,0,3,8,2016,2,2017,2,2015,185,0,724,539
114564,0,34,0,0,149,1,5,43,0,9,9,2015,10,2015,3,2005,31,1,3869,3838
114384,0,34,30,149,149,1,4,34,1,9,3,2016,4,2016,9,2008,30,1,2798,2768
316472,0,40,30,149,149,1,5,32,1,9,2,2016,3,2016,3,2015,28,1,371,343
47954,0,40,31,149,149,1,22,50,0,9,2,2015,3,2015,3,2006,31,1,3306,3275
259741,0,36,30,180,180,1,13,27,0,9,12,2016,1,2017,5,2011,30,1,2093,2063
61522,0,41,30,149,149,1,3,27,1,7,12,2015,1,2016,5,2014,31,1,640,609
144772,0,40,30,149,149,1,5,29,1,9,2,2016,3,2016,10,2011,28,1,1588,1560
367921,0,41,30,129,129,1,5,25,1,7,10,2016,10,2016,4,2010,0,0,2368,2368
111757,0,37,30,149,149,1,13,39,0,3,11,2015,12,2015,5,2013,29,1,954,925
268915,0,34,30,149,149,1,13,33,1,9,2,2017,3,2017,12,2005,31,1,4111,4080
131922,0,37,0,0,149,1,22,26,0,9,5,2015,6,2015,1,2011,30,1,1613,1583
252359,0,38,30,149,149,0,13,21,1,3,9,2016,10,2016,1,2015,30,0,656,626
262281,0,40,30,149,149,1,13,37,1,3,12,2016,1,2017,2,2013,30,1,1444,1414
69736,0,40,30,149,149,1,3,28,0,9,7,2016,8,2016,1,2016,30,1,219,189
3618,0,16,30,149,149,1,13,25,1,9,12,2016,1,2017,2,2007,30,1,3608,3578
363590,0,40,30,149,149,1,4,31,1,9,9,2016,10,2016,3,2007,30,1,3506,3476
325460,0,34,30,149,149,1,5,28,0,9,3,2016,4,2016,11,2005,30,1,3832,3802
65387,0,39,30,149,149,1,13,21,1,9,11,2016,12,2016,8,2008,40,0,3036,2996
17658,0,39,30,149,149,1,13,26,0,3,8,2015,10,2015,10,2013,58,1,743,685
153653,0,37,30,149,149,1,22,24,1,7,5,2016,6,2016,11,2011,30,1,1685,1655
215872,0,37,30,149,149,1,13,26,0,9,6,2015,7,2015,12,2010,30,1,1679,1649
269809,0,34,30,149,149,1,15,36,0,9,2,2017,3,2017,4,2007,31,1,3628,3597
121218,0,34,0,0,149,1,13,0,1,9,3,2015,4,2015,3,2004,30,1,4051,4021
362864,0,37,30,149,149,1,7,59,1,9,7,2016,8,2016,7,2006,38,1,3684,3646
240325,0,37,30,149,149,1,13,24,1,3,11,2015,12,2015,4,2013,36,1,981,945
180837,0,39,30,149,149,1,13,24,1,3,12,2015,1,2016,1,2012,43,1,1473,1430
290842,0,39,30,149,149,1,21,29,0,9,12,2015,1,2016,2,2008,32,1,2884,2852
334132,0,37,30,149,149,1,11,35,1,9,4,2016,5,2016,6,2007,30,1,3246,3216
136985,0,37,30,149,149,1,15,30,0,9,11,2015,12,2015,11,2005,33,1,3702,3669
337672,0,37,30,149,149,1,3,31,1,9,3,2016,4,2016,3,2015,30,1,390,360
103919,0,28,30,150,150,0,9,22,1,7,8,2015,9,2015,4,2010,30,0,1953,1923
291226,0,33,30,149,149,1,18,22,1,9,5,2015,5,2015,7,2012,6,1,1034,1028
20966,0,39,30,149,149,1,15,28,1,9,8,2016,10,2016,2,2009,50,1,2815,2765
7128,0,34,0,0,149,1,14,43,0,9,10,2015,11,2015,4,2007,30,1,3150,3120
80604,0,41,30,149,149,1,5,23,1,7,10,2016,11,2016,12,2013,31,1,1065,1034
44547,0,37,30,149,149,1,15,26,0,9,2,2017,3,2017,5,2006,28,1,3965,3937
32876,0,36,30,180,180,1,14,37,0,9,2,2017,3,2017,5,2006,27,1,3968,3941
160533,0,38,30,149,149,0,13,26,1,9,8,2015,9,2015,8,2008,30,0,2570,2540
38208,0,37,31,149,149,1,11,34,0,9,2,2015,3,2015,9,2004,32,1,3827,3795
334659,0,41,30,149,149,1,5,29,0,7,2,2017,3,2017,7,2011,29,1,2071,2042
206566,0,33,30,149,149,1,5,58,0,9,11,2016,12,2016,4,2012,31,1,1720,1689
232642,0,34,30,149,149,1,15,51,0,9,9,2016,10,2016,2,2005,31,1,4271,4240
155949,0,41,30,149,149,1,5,25,0,7,1,2015,2,2015,6,2012,32,1,975,943
303654,0,41,30,149,149,1,13,36,1,7,1,2015,2,2015,11,2011,32,1,1191,1159
73006,0,39,30,149,149,1,6,30,1,3,1,2017,3,2017,7,2012,30,1,1704,1674
144328,0,40,30,149,149,1,14,33,1,4,2,2017,3,2017,9,2016,30,1,186,156
258052,0,39,30,149,149,1,5,24,0,9,7,2016,9,2016,12,2008,58,1,2855,2797
93529,0,40,30,149,149,1,22,39,1,9,11,2015,12,2015,4,2005,29,1,3899,3870
230037,0,40,30,149,149,1,13,29,1,4,8,2016,9,2016,11,2015,30,1,308,278
37985,0,31,0,0,149,1,11,30,1,3,10,2015,11,2015,4,2012,30,1,1338,1308
76136,0,39,31,149,149,1,15,21,1,9,1,2015,3,2015,8,2007,46,1,2785,2739
297348,0,40,30,149,149,1,15,22,0,9,12,2016,1,2017,6,2015,33,1,582,549
145762,0,40,31,149,149,1,5,26,0,9,1,2015,2,2015,3,2011,31,1,1439,1408
107489,0,40,30,149,149,1,5,47,0,9,2,2017,3,2017,12,2014,27,1,809,782
273131,0,38,30,149,149,0,4,37,1,9,10,2015,11,2015,8,2015,34,0,102,68
257452,0,39,30,149,149,1,12,29,1,9,12,2016,2,2017,11,2011,48,1,1920,1872
26075,0,40,30,149,149,1,4,30,0,9,12,2016,1,2017,2,2014,31,1,1068,1037
288474,0,36,30,180,180,0,4,20,0,4,7,2016,8,2016,12,2015,30,0,228,198
390408,0,38,30,149,149,0,13,26,0,9,11,2015,12,2015,2,2013,30,0,1013,983
150957,0,36,30,180,180,0,13,26,0,3,5,2016,6,2016,12,2012,30,0,1257,1227
274627,0,34,0,0,149,1,5,58,1,9,3,2015,4,2015,12,2005,30,1,3423,3393
260417,0,31,30,149,149,1,13,29,1,9,4,2016,5,2016,3,2007,31,1,3358,3327
31721,0,38,30,149,149,0,13,23,0,9,7,2015,8,2015,3,2009,30,0,2345,2315
195986,0,40,30,149,149,1,5,29,0,9,11,2015,12,2015,9,2014,29,1,459,430
284834,0,40,30,149,149,1,4,53,0,9,11,2015,12,2015,1,2011,32,1,1800,1768
206828,0,39,30,149,149,1,10,24,1,9,8,2016,10,2016,3,2006,33,1,3841,3808
363752,0,38,30,149,149,0,13,22,1,9,4,2016,5,2016,7,2011,30,0,1771,1741
43601,0,38,30,149,149,0,9,27,1,9,3,2015,4,2015,3,2014,30,0,392,362
40799,0,41,30,149,119,1,5,24,1,7,8,2015,9,2015,2,2012,32,1,1319,1287
324509,0,36,30,180,180,1,4,58,1,9,4,2016,5,2016,10,2010,32,1,2049,2017
198564,0,40,30,149,149,1,5,52,1,9,1,2017,3,2017,12,2012,66,1,1539,1473
69606,0,40,30,149,149,1,13,28,0,9,3,2016,4,2016,4,2013,30,1,1098,1068
328432,0,36,30,180,180,1,15,24,0,9,10,2016,11,2016,4,2007,30,1,3492,3462
140045,0,36,30,180,180,0,13,38,1,9,12,2016,1,2017,11,2011,30,0,1876,1846
213143,0,34,30,149,149,1,15,41,0,9,8,2016,9,2016,11,2005,30,1,3975,3945
266586,0,40,30,149,149,1,13,31,1,3,5,2015,6,2015,1,2014,30,1,523,493
363528,0,31,30,149,149,1,6,23,1,3,2,2017,3,2017,2,2012,31,1,1884,1853
365869,0,37,31,149,149,1,11,31,1,3,1,2015,2,2015,5,2013,31,1,647,616
307485,0,37,31,149,149,1,13,51,1,7,3,2015,4,2015,1,2014,30,1,456,426
178014,0,41,30,149,119,1,15,60,1,7,7,2015,5,2016,11,2011,305,1,1652,1347
305110,0,40,30,149,149,1,13,21,0,3,11,2015,11,2015,6,2014,-2,0,515,517
301730,0,34,30,149,149,1,5,25,1,9,10,2016,11,2016,5,2008,30,1,3118,3088
293704,0,41,30,149,149,1,13,33,1,7,8,2015,9,2015,5,2010,31,1,1949,1918
31655,0,41,30,149,149,1,14,23,0,7,3,2016,4,2016,1,2013,31,1,1175,1144
225533,0,36,30,180,180,0,13,29,0,9,12,2016,1,2017,3,2014,30,0,1039,1009
163702,0,40,0,0,149,1,15,25,0,3,4,2015,5,2015,9,2013,29,1,604,575
270134,0,34,30,149,149,1,13,29,0,9,2,2016,3,2016,4,2007,31,1,3273,3242
109309,0,36,30,150,150,0,5,26,0,3,11,2015,12,2015,7,2014,30,0,505,475
327613,0,38,195,894,894,0,13,20,0,3,11,2015,5,2016,10,2014,195,0,568,373
